country,department,month,revenue,interest_income,fee_income,operating_expenses,loan_loss_provisions,net_income,tax,net_profit_after_tax
UAE,Facilities,2024-01-01,44021956.04,26683165.85,17338790.19,24935801.21,1702309.44,17383845.39,4345961.35,13037884.04
UAE,Facilities,2024-02-01,47415623.62,29369980.21,18045643.41,24750616.25,1035566.91,21629440.46,5407360.12,16222080.34
UAE,Facilities,2024-03-01,48218560.84,27877463.38,20341097.46,25966249.12,1912153.13,20340158.59,5085039.65,15255118.94
UAE,Facilities,2024-04-01,51256503.45,31024366.14,20232137.31,24747404.08,1984035.36,24525064.01,6131266.0,18393798.01
UAE,Facilities,2024-05-01,50390096.62,30579923.3,19810173.32,24899687.35,608952.62,24881456.65,6220364.16,18661092.49
UAE,Facilities,2024-06-01,46706799.5,27949293.79,18757505.71,26877395.81,1239761.27,18589642.42,4647410.61,13942231.81
UAE,Facilities,2024-07-01,46198474.53,27903577.57,18294896.96,26064128.22,1810328.46,18324017.85,4581004.46,13743013.39
UAE,Facilities,2024-08-01,44587796.06,26882994.13,17704801.93,25928781.22,1580302.62,17078712.22,4269678.06,12809034.16
UAE,Facilities,2024-09-01,41788851.69,24746844.12,17042007.57,25813113.06,1458094.26,14517644.37,3629411.09,10888233.28
UAE,Facilities,2024-10-01,42254739.38,25251849.44,17002889.94,25256884.7,868266.71,16129587.97,4032396.99,12097190.98
UAE,Facilities,2024-11-01,41362149.14,24565331.3,16796817.84,25418546.37,1856990.36,14086612.41,3521653.1,10564959.31
UAE,Facilities,2024-12-01,43494390.16,25736336.95,17758053.21,26097000.75,693018.64,16704370.77,4176092.69,12528278.08
UAE,Cloud Ops,2020-01-01,27023725.43,16123105.8,10900619.63,19406905.9,1303392.56,6313426.97,1578356.74,4735070.23
UAE,Cloud Ops,2020-02-01,29517779.54,18018179.99,11499599.55,20167485.8,925413.65,8424880.09,2106220.02,6318660.07
UAE,Cloud Ops,2020-03-01,31174210.55,18557523.96,12616686.59,20882755.98,495586.24,9795868.33,2448967.08,7346901.25
UAE,Cloud Ops,2020-04-01,29945909.0,17966293.25,11979615.75,19825246.31,986302.56,9134360.13,2283590.03,6850770.1
UAE,Cloud Ops,2020-05-01,31567669.53,19047187.58,12520481.95,19684426.27,422421.29,11460821.97,2865205.49,8595616.48
UAE,Cloud Ops,2020-06-01,29838310.32,18510699.44,11327610.88,20459353.51,911277.2,8467679.61,2116919.9,6350759.71
UAE,Cloud Ops,2020-07-01,27475823.77,16410686.9,11065136.87,20974326.33,731877.54,5769619.9,1442404.98,4327214.92
UAE,Cloud Ops,2020-08-01,27534875.52,16716047.21,10818828.31,20977100.69,1256532.46,5301242.37,1325310.59,3975931.78
UAE,Cloud Ops,2020-09-01,26331559.03,16073699.17,10257859.86,19736803.95,1131603.14,5463151.94,1365787.98,4097363.96
UAE,Cloud Ops,2020-10-01,24643767.53,14942097.43,9701670.1,20976332.53,468759.24,3198675.76,799668.94,2399006.82
UAE,Cloud Ops,2020-11-01,24911885.32,14976604.17,9935281.15,21727885.0,864193.82,2319806.5,579951.62,1739854.88
UAE,Cloud Ops,2020-12-01,26920202.02,16486059.89,10434142.13,20412310.37,1222984.27,5284907.38,1321226.84,3963680.54
UAE,Cloud Ops,2021-01-01,28870759.36,17506883.73,11363875.63,20148803.47,452814.74,8269141.15,2067285.29,6201855.86
UAE,Cloud Ops,2021-02-01,29758254.27,17929900.09,11828354.18,20359017.15,559826.6,8839410.52,2209852.63,6629557.89
UAE,Cloud Ops,2021-03-01,30507099.9,18520719.74,11986380.16,20620767.01,658052.03,9228280.86,2307070.22,6921210.64
UAE,Cloud Ops,2021-04-01,30625074.08,18200415.34,12424658.74,20694760.79,698867.52,9231445.77,2307861.44,6923584.33
UAE,Cloud Ops,2021-05-01,31824070.84,19258663.72,12565407.12,21300013.42,1400255.78,9123801.64,2280950.41,6842851.23
UAE,Cloud Ops,2021-06-01,29215916.66,17527422.56,11688494.1,21530371.3,1101271.86,6584273.5,1646068.38,4938205.12
UAE,Cloud Ops,2021-07-01,28963558.15,17802007.86,11161550.29,20631988.8,639563.93,7692005.42,1923001.36,5769004.06
UAE,Cloud Ops,2021-08-01,28359395.89,17044344.92,11315050.97,20703146.8,1237170.51,6419078.58,1604769.64,4814308.94
UAE,Cloud Ops,2021-09-01,26473869.78,15820953.49,10652916.29,22049884.95,277174.61,4146810.22,1036702.56,3110107.66
UAE,Cloud Ops,2021-10-01,26295584.05,15565030.39,10730553.66,20158874.21,656538.7,5480171.14,1370042.78,4110128.36
UAE,Cloud Ops,2021-11-01,27044529.72,16174087.97,10870441.75,21629039.86,347653.58,5067836.28,1266959.07,3800877.21
UAE,Cloud Ops,2021-12-01,27819942.65,16991788.39,10828154.26,21891061.96,776949.84,5151930.85,1287982.71,3863948.14
UAE,Cloud Ops,2022-01-01,28904566.64,17032297.33,11872269.31,20640219.19,782896.01,7481451.44,1870362.86,5611088.58
UAE,Cloud Ops,2022-02-01,30479697.79,18653602.34,11826095.45,22166211.17,1208313.86,7105172.76,1776293.19,5328879.57
UAE,Cloud Ops,2022-03-01,31275209.69,18876400.76,12398808.93,21298284.74,935764.45,9041160.5,2260290.12,6780870.38
UAE,Cloud Ops,2022-04-01,31411617.34,18961610.49,12450006.85,22324411.52,1026831.61,8060374.21,2015093.55,6045280.66
UAE,Cloud Ops,2022-05-01,30397328.84,18190221.61,12207107.23,21265450.58,963883.43,8167994.83,2041998.71,6125996.12
UAE,Cloud Ops,2022-06-01,30305302.43,17840625.08,12464677.35,20505977.42,750220.42,9049104.59,2262276.15,6786828.44
UAE,Cloud Ops,2022-07-01,29420685.15,18053166.85,11367518.3,21762516.0,431925.8,7226243.35,1806560.84,5419682.51
UAE,Cloud Ops,2022-08-01,28117997.26,16506405.08,11611592.18,22530342.2,742891.79,4844763.27,1211190.82,3633572.45
UAE,Cloud Ops,2022-09-01,26336521.88,15446195.13,10890326.75,21245686.03,963748.7,4127087.15,1031771.79,3095315.36
UAE,Cloud Ops,2022-10-01,26478901.24,16110405.98,10368495.26,21130701.61,972702.51,4375497.12,1093874.28,3281622.84
UAE,Cloud Ops,2022-11-01,27746042.66,16755912.16,10990130.5,21013914.04,968251.42,5763877.2,1440969.3,4322907.9
UAE,Cloud Ops,2022-12-01,28172211.81,16586859.33,11585352.48,21069644.99,767934.43,6334632.39,1583658.1,4750974.29
UAE,Cloud Ops,2023-01-01,29196516.01,17098484.16,12098031.85,22076427.72,323576.63,6796511.66,1699127.92,5097383.74
UAE,Cloud Ops,2023-02-01,31421836.97,19100426.48,12321410.49,21180409.09,1224007.95,9017419.93,2254354.98,6763064.95
UAE,Cloud Ops,2023-03-01,31967528.43,18934927.11,13032601.32,22657489.5,375438.66,8934600.27,2233650.07,6700950.2
UAE,Cloud Ops,2023-04-01,33527427.49,19897005.69,13630421.8,21324900.47,1482635.38,10719891.64,2679972.91,8039918.73
UAE,Cloud Ops,2023-05-01,31911556.86,18694909.94,13216646.92,21259735.56,512933.61,10138887.69,2534721.92,7604165.77
UAE,Cloud Ops,2023-06-01,31977149.8,19774318.8,12202831.0,21077875.89,1278041.34,9621232.57,2405308.14,7215924.43
UAE,Cloud Ops,2023-07-01,30608471.25,18075953.97,12532517.28,21197066.4,762138.05,8649266.8,2162316.7,6486950.1
UAE,Cloud Ops,2023-08-01,27971391.16,16589142.37,11382248.79,21908881.76,838586.27,5223923.13,1305980.78,3917942.35
UAE,Cloud Ops,2023-09-01,27859016.73,16389543.94,11469472.79,21256092.02,928094.31,5674830.4,1418707.6,4256122.8
UAE,Cloud Ops,2023-10-01,27024353.63,16390229.13,10634124.5,22255828.22,691243.42,4077281.99,1019320.5,3057961.49
UAE,Cloud Ops,2023-11-01,28778253.26,17425607.73,11352645.53,22962945.35,1063321.15,4751986.76,1187996.69,3563990.07
UAE,Cloud Ops,2023-12-01,27930723.15,16519067.8,11411655.35,22410459.54,840688.09,4679575.52,1169893.88,3509681.64
UAE,Cloud Ops,2024-01-01,31144664.77,19044744.52,12099920.25,22349762.95,616106.19,8178795.63,2044698.91,6134096.72
UAE,Cloud Ops,2024-02-01,31426203.46,18845264.97,12580938.49,22864811.12,801640.7,7759751.64,1939937.91,5819813.73
UAE,Cloud Ops,2024-03-01,33577057.73,19713018.08,13864039.65,22151350.62,753190.1,10672517.01,2668129.25,8004387.76
UAE,Cloud Ops,2024-04-01,34275633.0,20686171.09,13589461.91,22920021.75,641244.34,10714366.91,2678591.73,8035775.18
UAE,Cloud Ops,2024-05-01,33101359.47,20297770.3,12803589.17,21651615.11,1562598.66,9887145.7,2471786.42,7415359.28
UAE,Cloud Ops,2024-06-01,32421453.37,19940019.09,12481434.28,21808729.29,346400.86,10266323.22,2566580.81,7699742.41
UAE,Cloud Ops,2024-07-01,30550400.69,18806166.48,11744234.21,21780068.51,614595.42,8155736.76,2038934.19,6116802.57
UAE,Cloud Ops,2024-08-01,29329689.88,17066941.7,12262748.18,22086526.64,862993.92,6380169.32,1595042.33,4785126.99
UAE,Cloud Ops,2024-09-01,28643599.86,16936524.79,11707075.07,23237187.04,1088477.22,4317935.6,1079483.9,3238451.7
UAE,Cloud Ops,2024-10-01,27152389.51,16051531.84,11100857.67,22922088.7,438157.29,3792143.52,948035.88,2844107.64
UAE,Cloud Ops,2024-11-01,28839519.14,17420676.55,11418842.59,22915712.48,995501.27,4928305.39,1232076.35,3696229.04
UAE,Cloud Ops,2024-12-01,29649435.58,17823996.36,11825439.22,23087838.55,905715.86,5655881.17,1413970.29,4241910.88
UAE,Modeling,2020-01-01,13403369.03,7975190.72,5428178.31,9483037.98,353753.16,3566577.89,891644.47,2674933.42
UAE,Modeling,2020-02-01,15043111.15,9023178.26,6019932.89,9764370.77,187971.47,5090768.91,1272692.23,3818076.68
UAE,Modeling,2020-03-01,14908310.17,9000233.93,5908076.24,9261475.21,349844.7,5296990.26,1324247.56,3972742.7
UAE,Modeling,2020-04-01,15298974.45,9311180.24,5987794.21,9217555.02,349897.02,5731522.41,1432880.6,4298641.81
UAE,Modeling,2020-05-01,15066051.87,8759515.0,6306536.87,9403143.44,684779.73,4978128.7,1244532.18,3733596.52
UAE,Modeling,2020-06-01,15191155.66,9238827.67,5952327.99,9163122.77,367794.93,5660237.96,1415059.49,4245178.47
UAE,Modeling,2020-07-01,14530341.3,8638243.67,5892097.63,9993443.69,503298.73,4033598.88,1008399.72,3025199.16
UAE,Modeling,2020-08-01,13613732.08,8199043.66,5414688.42,9789560.59,168614.95,3655556.54,913889.14,2741667.4
UAE,Modeling,2020-09-01,12980341.14,7695099.84,5285241.3,9374809.17,367285.83,3238246.14,809561.54,2428684.6
UAE,Modeling,2020-10-01,12612301.87,7626353.11,4985948.76,9454619.32,551831.81,2605850.74,651462.69,1954388.05
UAE,Modeling,2020-11-01,13240385.96,8189660.25,5050725.71,10101299.12,455158.81,2683928.03,670982.01,2012946.02
UAE,Modeling,2020-12-01,13619803.4,8040365.14,5579438.26,10206642.39,253050.59,3160110.42,790027.6,2370082.82
UAE,Modeling,2021-01-01,14512215.27,8564420.48,5947794.79,9369713.14,340295.48,4802206.65,1200551.66,3601654.99
UAE,Modeling,2021-02-01,14772157.15,8676636.03,6095521.12,9837688.5,627122.54,4307346.11,1076836.53,3230509.58
UAE,Modeling,2021-03-01,15841594.39,9663911.86,6177682.53,9714855.69,224795.3,5901943.4,1475485.85,4426457.55
UAE,Modeling,2021-04-01,15633126.95,9428985.85,6204141.1,10106797.16,156844.34,5369485.45,1342371.36,4027114.09
UAE,Modeling,2021-05-01,15041107.68,8994352.61,6046755.07,9859263.85,244779.76,4937064.07,1234266.02,3702798.05
UAE,Modeling,2021-06-01,15654273.95,9459205.0,6195068.95,9529387.31,577972.64,5546914.0,1386728.5,4160185.5
UAE,Modeling,2021-07-01,14901688.34,8981998.19,5919690.15,9618496.77,684113.56,4599078.01,1149769.5,3449308.51
UAE,Modeling,2021-08-01,13791210.17,8228795.26,5562414.91,10263757.19,429378.28,3098074.7,774518.68,2323556.02
UAE,Modeling,2021-09-01,13356610.37,7818987.07,5537623.3,10164518.37,507720.68,2684371.32,671092.83,2013278.49
UAE,Modeling,2021-10-01,13227279.23,7782511.87,5444767.36,9942031.66,182521.6,3102725.97,775681.49,2327044.48
UAE,Modeling,2021-11-01,13085640.59,7623847.95,5461792.64,10190722.42,562955.66,2331962.51,582990.63,1748971.88
UAE,Modeling,2021-12-01,13671992.55,8047440.12,5624552.43,10420955.1,422544.78,2828492.67,707123.17,2121369.5
UAE,Modeling,2022-01-01,15128643.83,9092315.82,6036328.01,9753479.24,196708.89,5178455.7,1294613.92,3883841.78
UAE,Modeling,2022-02-01,15115044.24,8891966.24,6223078.0,10483052.2,221755.16,4410236.88,1102559.22,3307677.66
UAE,Modeling,2022-03-01,16485258.3,9976738.73,6508519.57,9896154.09,556160.4,6032943.81,1508235.95,4524707.86
UAE,Modeling,2022-04-01,16286698.48,9790012.68,6496685.8,9808904.68,614190.36,5863603.44,1465900.86,4397702.58
UAE,Modeling,2022-05-01,15875226.61,9468407.84,6406818.77,10319021.25,169316.47,5386888.89,1346722.22,4040166.67
UAE,Modeling,2022-06-01,15855796.34,9507635.65,6348160.69,10305300.75,397581.17,5152914.42,1288228.6,3864685.82
UAE,Modeling,2022-07-01,15164647.99,9054017.76,6110630.23,10155127.04,614907.89,4394613.06,1098653.26,3295959.8
UAE,Modeling,2022-08-01,14098609.22,8546299.58,5552309.64,10473990.43,219016.71,3405602.08,851400.52,2554201.56
UAE,Modeling,2022-09-01,13422995.17,8099445.28,5323549.89,10166387.85,437860.47,2818746.85,704686.71,2114060.14
UAE,Modeling,2022-10-01,13675173.44,8400890.4,5274283.04,9896729.45,285990.94,3492453.05,873113.26,2619339.79
UAE,Modeling,2022-11-01,13641707.58,8119219.73,5522487.85,10466438.16,539215.29,2636054.13,659013.53,1977040.6
UAE,Modeling,2022-12-01,14566935.96,8844822.85,5722113.11,10326493.37,404991.01,3835451.58,958862.9,2876588.68
UAE,Modeling,2023-01-01,14868106.66,9094972.68,5773133.98,10355531.96,400279.98,4112294.72,1028073.68,3084221.04
UAE,Modeling,2023-02-01,16083638.35,9908638.93,6174999.42,10525724.0,530177.39,5027736.96,1256934.24,3770802.72
UAE,Modeling,2023-03-01,15910611.09,9693194.68,6217416.41,9763890.31,656692.57,5490028.21,1372507.05,4117521.16
UAE,Modeling,2023-04-01,16637257.49,9891472.24,6745785.25,10290687.56,538481.45,5808088.48,1452022.12,4356066.36
UAE,Modeling,2023-05-01,16797443.41,10013571.09,6783872.32,10089309.22,353283.57,6354850.62,1588712.66,4766137.96
UAE,Modeling,2023-06-01,16099857.29,9949273.41,6150583.88,10442751.64,485615.71,5171489.94,1292872.49,3878617.45
UAE,Modeling,2023-07-01,14901675.42,8901526.31,6000149.11,10083522.94,649054.81,4169097.67,1042274.42,3126823.25
UAE,Modeling,2023-08-01,14496183.78,8659361.08,5836822.7,10064514.37,570034.09,3861635.32,965408.83,2896226.49
UAE,Modeling,2023-09-01,13924185.86,8355582.76,5568603.1,10904738.55,302415.1,2717032.21,679258.05,2037774.16
UAE,Modeling,2023-10-01,13507666.02,8287479.76,5220186.26,10188753.66,140412.9,3178499.46,794624.86,2383874.6
UAE,Modeling,2023-11-01,14104839.57,8443533.75,5661305.82,10441785.73,363621.91,3299431.93,824857.98,2474573.95
UAE,Modeling,2023-12-01,14354149.99,8279918.13,6074231.86,10046744.32,653188.32,3654217.35,913554.34,2740663.01
UAE,Modeling,2024-01-01,14810295.97,8751364.81,6058931.16,10947183.08,171257.09,3691855.8,922963.95,2768891.85
UAE,Modeling,2024-02-01,16034820.51,9561914.08,6472906.43,10904836.67,171943.42,4958040.42,1239510.1,3718530.32
UAE,Modeling,2024-03-01,16579892.6,10057601.75,6522290.85,10853104.5,403600.52,5323187.58,1330796.9,3992390.68
UAE,Modeling,2024-04-01,16334767.37,9753308.35,6581459.02,10581085.16,515932.96,5237749.25,1309437.31,3928311.94
UAE,Modeling,2024-05-01,17056333.25,10105410.59,6950922.66,10861932.05,395625.07,5798776.13,1449694.03,4349082.1
UAE,Modeling,2024-06-01,16229016.2,9539068.72,6689947.48,10613983.1,564026.07,5051007.03,1262751.76,3788255.27
UAE,Modeling,2024-07-01,15542797.83,9502032.71,6040765.12,10954301.71,773934.01,3814562.11,953640.53,2860921.58
UAE,Modeling,2024-08-01,14720897.55,8881068.1,5839829.45,10985609.18,155787.66,3579500.71,894875.18,2684625.53
UAE,Modeling,2024-09-01,14513486.03,8870909.72,5642576.31,10479912.72,152522.43,3881050.88,970262.72,2910788.16
UAE,Modeling,2024-10-01,13324928.86,7979740.58,5345188.28,10471484.77,341319.3,2512124.79,628031.2,1884093.59
UAE,Modeling,2024-11-01,14158529.64,8692210.41,5466319.23,11069616.68,582512.65,2506400.31,626600.08,1879800.23
UAE,Modeling,2024-12-01,14525156.99,8769400.02,5755756.97,11113532.33,697390.88,2714233.78,678558.44,2035675.34
UAE,Engineering,2020-01-01,22170129.49,13138258.15,9031871.34,12143858.74,1089660.02,8936610.73,2234152.68,6702458.05
UAE,Engineering,2020-02-01,24210481.1,14394739.59,9815741.51,11542056.45,676756.07,11991668.58,2997917.14,8993751.44
UAE,Engineering,2020-03-01,24070894.03,14025871.95,10045022.08,12296950.88,1119071.46,10654871.69,2663717.92,7991153.77
UAE,Engineering,2020-04-01,25083912.43,15123515.07,9960397.36,11431725.08,1131973.63,12520213.72,3130053.43,9390160.29
UAE,Engineering,2020-05-01,24557814.44,15190183.3,9367631.14,12010492.35,446014.03,12101308.06,3025327.02,9075981.04
UAE,Engineering,2020-06-01,23786963.59,14091997.37,9694966.22,11341298.94,496085.04,11949579.61,2987394.9,8962184.71
UAE,Engineering,2020-07-01,22832291.37,13343002.53,9489288.84,11607108.95,777624.9,10447557.52,2611889.38,7835668.14
UAE,Engineering,2020-08-01,22085762.08,13533982.91,8551779.17,11656515.55,523824.89,9905421.64,2476355.41,7429066.23
UAE,Engineering,2020-09-01,21055770.32,12393413.02,8662357.3,11830796.79,982500.95,8242472.58,2060618.14,6181854.44
UAE,Engineering,2020-10-01,20501632.28,11918608.66,8583023.62,11826501.14,850733.63,7824397.51,1956099.38,5868298.13
UAE,Engineering,2020-11-01,20283750.46,12071152.8,8212597.66,11809384.2,687502.73,7786863.53,1946715.88,5840147.65
UAE,Engineering,2020-12-01,21950451.83,13554640.81,8395811.02,12539600.67,893926.36,8516924.8,2129231.2,6387693.6
UAE,Engineering,2021-01-01,22862591.85,13347692.7,9514899.15,11591574.47,235863.66,11035153.72,2758788.43,8276365.29
UAE,Engineering,2021-02-01,24201742.71,14117380.98,10084361.73,12244867.18,527496.55,11429378.98,2857344.74,8572034.24
UAE,Engineering,2021-03-01,25257180.31,15475762.45,9781417.86,11857405.62,1162604.76,12237169.93,3059292.48,9177877.45
UAE,Engineering,2021-04-01,24902219.04,14950481.62,9951737.42,12459718.09,619931.2,11822569.75,2955642.44,8866927.31
UAE,Engineering,2021-05-01,24674252.7,14675208.35,9999044.35,11737769.52,1083795.0,11852688.18,2963172.04,8889516.14
UAE,Engineering,2021-06-01,24853510.66,15077765.78,9775744.88,11932980.52,734768.11,12185762.03,3046440.51,9139321.52
UAE,Engineering,2021-07-01,22320313.7,13361318.49,8958995.21,11981012.01,533632.41,9805669.28,2451417.32,7354251.96
UAE,Engineering,2021-08-01,21770856.57,12744026.01,9026830.56,12649743.85,736666.61,8384446.11,2096111.53,6288334.58
UAE,Engineering,2021-09-01,20461080.85,12150930.35,8310150.5,11776168.55,355887.66,8329024.64,2082256.16,6246768.48
UAE,Engineering,2021-10-01,20832470.94,12106909.1,8725561.84,12781142.05,857575.09,7193753.8,1798438.45,5395315.35
UAE,Engineering,2021-11-01,21292705.06,12497371.04,8795334.02,11840444.88,1039007.83,8413252.35,2103313.09,6309939.26
UAE,Engineering,2021-12-01,22218294.33,13367921.11,8850373.22,12019995.96,793226.93,9405071.44,2351267.86,7053803.58
UAE,Engineering,2022-01-01,23946949.57,14432504.63,9514444.94,12394240.13,921828.72,10630880.72,2657720.18,7973160.54
UAE,Engineering,2022-02-01,24293821.76,14574218.43,9719603.33,11955121.56,892645.76,11446054.44,2861513.61,8584540.83
UAE,Engineering,2022-03-01,25486657.45,14878794.58,10607862.87,11927163.46,1130809.7,12428684.29,3107171.07,9321513.22
UAE,Engineering,2022-04-01,24987073.62,14983347.23,10003726.39,12399093.26,738871.3,11849109.06,2962277.26,8886831.8
UAE,Engineering,2022-05-01,25865565.46,15622089.51,10243475.95,11866693.17,1206615.12,12792257.17,3198064.29,9594192.88
UAE,Engineering,2022-06-01,25100749.23,14996070.32,10104678.91,12273083.08,852708.94,11974957.21,2993739.3,8981217.91
UAE,Engineering,2022-07-01,23390644.67,13922654.51,9467990.16,12179061.61,449400.79,10762182.27,2690545.57,8071636.7
UAE,Engineering,2022-08-01,22192794.75,13397859.63,8794935.12,12830466.24,486078.23,8876250.28,2219062.57,6657187.71
UAE,Engineering,2022-09-01,22492907.12,13570068.07,8922839.05,12955737.4,491062.09,9046107.63,2261526.91,6784580.72
UAE,Engineering,2022-10-01,22248928.94,13343759.34,8905169.6,12059736.39,739181.47,9450011.08,2362502.77,7087508.31
UAE,Engineering,2022-11-01,22569506.83,13395877.57,9173629.26,12509907.74,460379.55,9599219.54,2399804.88,7199414.66
UAE,Engineering,2022-12-01,23372561.42,14157275.69,9215285.73,12001249.02,450032.13,10921280.27,2730320.07,8190960.2
